,SMILES_NS,pIC50
21954,COCCOc1cc2ncc(C#N)c(Nc3ccc4cn[nH]c4c3)c2cc1OCCOC,5.34
18171,COCCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCCOC,5.96
7920,COCCOc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCOC,6.33
6668,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1OC,5.11
65625,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,5.23
54478,COCCOc1cc2ncnc(Nc3ccc(OC4CCN(C(=O)CC(C)(C)C)CC4)c(C)c3)c2cc1OCCOC,5.23
54479,COCCOc1cc2ncnc(Nc3ccc(OC4CCN(C(=O)Nc5c(F)cccc5F)CC4)c(C)c3)c2cc1OCCOC,5.26
87643,COCCOc1cc2ncnc(Nc3ccc(OCCCn4ccnc4[N+](=O)[O-])c(Cl)c3)c2cc1OCCOC,5.03
48778,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,8.3
3828,COCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)C=C1CCN(C)CC1,6.64
88872,COCCOc1cc2ncnc(Nc3cccc(OCCn4ccnc4[N+](=O)[O-])c3)c2cc1OCCOC,4.7
21447,COCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.23
81941,COC[C@@H](Cn1ccnc1[N+](=O)[O-])OC(=O)c1ccc(NC=C2C(=O)C=CC2=O)cc1,5.64
41290,COC[C@@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.58
68159,COC[C@@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.88
21518,COC[C@@H]1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,9.44
81942,COC[C@H](Cn1ccnc1[N+](=O)[O-])OC(=O)c1ccc(NC=C2C(=O)C=CC2=O)cc1,4.64
41292,COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.51
77398,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,5.26
1459,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,5.38
16147,CONc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,6.39
4958,CO[C@@H]1[C@H](N(C)C(=O)C(F)(F)F)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.19
1778,CO[C@@H]1[C@H](N(C)C(=O)CCC(=O)O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.8
30684,COc1c(Br)cc(C=O)c(O)c1Br,4.46
77042,COc1c(C(C)(C)C)cc(C=C2C(=O)C=CC2=O)cc1C(C)(C)C,4.51
47654,COc1c(C(C)C)cc(/C=C2/C(=O)Nc3c(F)cccc32)cc1C(C)C,6.0
72634,COc1c(C(C)C)cc(/C=C2/C(=O)Nc3cc(O)ccc32)cc1C(C)C,4.7
47651,COc1c(C(C)C)cc(/C=C2/C(=O)Nc3cccc(C)c32)cc1C(C)C,4.07
41183,COc1c(C(C)C)cc(/C=C2\C(=O)Nc3cccc(C)c32)cc1C(C)C,4.07
4692,COc1c(C)cc(/C=C2/C(=O)Nc3ccc(Cl)cc32)cc1C,4.73
3596,COc1c(C)cc(/C=C2/C(=O)Nc3ncccc32)cc1C,5.0
30259,COc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12,6.48
19911,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,6.77
2232,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,5.27
2152,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,7.08
80776,COc1cc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(CN5CCCCC5)cc4)sc4ncnc2c43)c(Cl)c(OC)c1OC,5.03
80717,COc1cc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(CN5CCCCC5)cc4)sc4ncnc2c43)c(Cl)cc1Cl,5.72
80698,COc1cc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(CN5CCCCC5)cc4)sc4ncnc2c43)ccc1Br,6.3
80656,COc1cc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(OC)c(OC)c4)sc4ncnc2c43)c(Cl)cc1Cl,5.24
80785,COc1cc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(OCCN5CCOCC5)c(OC)c4)sc4ncnc2c43)c(Cl)cc1Cl,5.27
76522,COc1cc(/C(C)=C(\C#N)C(=O)O)ccc1O,2.96
15037,COc1cc(/C=C(\C#N)C(=O)Nc2cccc(Cl)c2)cc(C)c1O,6.38
36605,COc1cc(/C=C(\C#N)C(=O)O)cc(OC)c1O,3.15
20723,COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O,5.92
76486,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.6
29297,COc1cc(/C=C/[N+](=O)[O-])ccc1O,5.1
5469,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.55
9660,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)cc1,6.3
67686,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,6.3
9578,COc1cc(/C=C2/C(=O)Nc3ncccc32)c(-c2ccccc2OC)cc1OC,4.62
68262,COc1cc(=O)n(-c2ccc(OCc3cccc(F)c3)c(Cl)c2)c2ncncc12,6.49
14297,COc1cc(C(=O)/C=C/C(=O)Nc2ccccc2)ccc1OCc1ccccc1,4.89
14346,COc1cc(C(=O)C#CC(C)(C)N2CCCCC2)cc2c1OCO2,6.46
16694,COc1cc(C(=O)Nc2nc3cccc(C)c3n2C2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,6.42
16706,COc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)cc(Cl)n1,5.5
16703,COc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,6.87
76465,COc1cc(C(C#N)=C(C#N)C#N)cc(OC)c1O,3.05
9570,COc1cc(C)c(/C=C2/C(=O)Nc3cc(NC(C)=O)ccc32)cc1-c1ccsc1,4.57
72752,COc1cc(C)c(/C=C2/C(=O)Nc3ccc(Br)cc32)cc1C(C)C,4.18
9574,COc1cc(C)c(/C=C2/C(=O)Nc3ccc(F)cc32)cc1C,4.52
44761,COc1cc(C)c(/C=C2/C(=O)Nc3ccc(F)cc32)cc1C(C)C,4.2
9572,COc1cc(C)c(/C=C2/C(=O)Nc3ccccc32)cc1-c1cccc(NC(C)=O)c1,4.82
30903,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,4.8
23539,COc1cc(C2=C(c3c[nH]c4ccccc34)CNC2=O)cc(OC)c1OC,4.64
41535,COc1cc(C2=C(c3cn(COCC[Si](C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,4.66
41534,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,4.85
30982,COc1cc(C=C(C#N)C#N)cc(O)c1O,5.22
28362,COc1cc(C=C(C#N)C#N)ccc1O,3.7
48292,COc1cc(C=C2CC(C)CC(=Cc3cc(OC)c(OC)c(OC)c3Br)C2=NO)c(Br)c(OC)c1OC,6.3
48295,COc1cc(C=C2CC(C)c3ccccc3C2=NO)c(Br)c(OC)c1OC,5.49
48296,COc1cc(C=C2CCc3c(O)cccc3C2=NO)c(Br)c(OC)c1OC,5.33
48301,COc1cc(C=C2CCc3ccc([N+](=O)[O-])cc3C2=NO)c(Br)c(OC)c1OC,5.72
48293,COc1cc(C=C2CN(C)CC(=Cc3cc(OC)c(OC)c(OC)c3Br)C2=NO)c(Br)c(OC)c1OC,7.15
2049,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,4.99
44521,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.5
72215,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1,6.62
72179,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.64
72188,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.53
72197,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.96
72206,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1,6.89
12021,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1,5.14
11997,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1,5.15
12000,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(SC)cc3)c2)n1,5.32
11546,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccncc3)c2)n1,5.06
11549,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/C3CC3)c2)n1,5.25
36157,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,6.0
58941,COc1cc(NC(=O)c2sc3ncc(C#N)c4c3c2[nH]c(=O)n4-c2ccc(Oc3ccccc3)cc2)ccc1CN1CCOCC1,7.03
80770,COc1cc(NC(=O)c2sc3ncnc4c3c2[nH]c(=O)n4-c2cc(OC)c(OC)c(OC)c2)ccc1OCC1CCCCO1,4.37
80786,COc1cc(NC(=O)c2sc3ncnc4c3c2[nH]c(=O)n4-c2cc(OC)c(OC)c(OC)c2)ccc1OCCN1CCOCC1,4.38
80798,COc1cc(NC(=O)c2sc3ncnc4c3c2[nH]c(=O)n4-c2cc(OC)c(OC)c(OC)c2Cl)ccc1OCC1CCCCO1,4.72
80911,COc1cc(NC(=O)c2sc3ncnc4c3c2[nH]c(=O)n4-c2ccc(Oc3ccccc3)cc2)ccc1CN1CCOCC1,7.66
80779,COc1cc(NC(=O)c2sc3ncnc4c3c2[nH]c(=O)n4-c2ccc(Oc3ccccc3)cc2)ccc1OCCN1CCOCC1,7.7
80723,COc1cc(NC(=O)c2sc3ncnc4c3c2[nH]c(=O)n4-c2cccc(Br)c2)ccc1OCCN1CCCCC1,6.98
35752,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,7.3
78278,COc1cc(Nc2nccc(-c3c[nH]nc3-c3ccc4c(c3)OCO4)n2)cc(OC)c1OC,7.55
57561,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,6.98
68017,COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1,5.52
33111,COc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1OCc1cccc(F)c1,7.0
78371,COc1cc(Nc2ncnc3cccc(OC(C)CN(C)C)c23)ccc1Oc1ccccc1,5.37
78390,COc1cc(Nc2ncnc3cccc(OCCN(C)C)c23)ccc1OCc1cc(C)on1,5.08
77117,COc1cc(O)c(C(=O)Nc2cccc(Cl)c2)cc1O,7.24
6127,COc1cc(O)c(C(=O)Nc2cccc(Cl)c2)cc1OC,7.19
26945,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,4.85
16430,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(CC(N)=O)c2c1,7.64
16599,COc1cc(O)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,5.86
29117,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,6.05
16601,COc1cc(O)c2c(c1)CCN(c1cccc(C(=O)N3CCCCC3)c1)C2=O,5.93
16428,COc1cc(O)c2c(c1)OCC(c1cccc(Cl)c1)C2=O,5.9
77476,COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.09
16596,COc1cc(OC)c2c(=O)n(-c3ccc(F)c(Cl)c3)ccc2c1,5.26
16598,COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,5.67
30860,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,4.3
84321,COc1cc(OC)cc(-c2nnc(SCc3ccccc3)o2)c1,4.58
71295,COc1cc(OC)cc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)c1,4.59
76804,COc1cc(OC)cc(Oc2ccnc3cc(OC)c(OC)cc23)c1,4.31
21739,COc1cc(OC2CCN(C(C)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,6.06
88847,COc1cc(OC2CCN(C)CC2(F)F)c2c(Nc3cc(C)c(Oc4ccn5ncnc5c4)cc3F)ncnc2c1,5.86
21749,COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.02
56006,COc1cc(OC[C@@H]2CCCN2C(=O)CN(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,7.15
56042,COc1cc(OC[C@@H]2CCCN2C(=O)CN2CCCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,7.24
56012,COc1cc(OC[C@@H]2C[C@@H](O)CN2C(=O)CO)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,7.49
56024,COc1cc(OC[C@@H]2C[C@H](O)CN2C(=O)CN(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,7.38
56008,COc1cc(OC[C@H]2CCCN2C(=O)CN(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,7.41
56004,COc1cc(OC[C@H]2CCCN2C(=O)CO)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,8.05
56016,COc1cc(OC[C@H]2C[C@@H](O)CN2C(=O)CO)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,7.74
88853,COc1cc(O[C@@H]2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4cc5ncnn5cc4F)c(C)c3)ncnc2c1,5.53
88842,COc1cc(O[C@@H]2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ccnc5c4)c(C)c3)ncnc2c1,5.74
88866,COc1cc(O[C@H]2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)ncnc2c1,5.48
88849,COc1cc(O[C@H]2CCNCC2(F)F)c2c(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)ncnc2c1,5.51
68077,COc1cc2c(C#N)cnc(Nc3cccc(Br)c3)c2cc1OC,4.15
76965,COc1cc2c(C#N)cnc(Nc3cccc(Cl)c3)c2cc1OC,4.05
2882,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,4.48
2892,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,4.47
2582,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)CN(C)C)CC1,7.14
18598,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,9.0
54582,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1F,7.15
87666,COc1cc2c(Nc3ccc(OCCCn4ccnc4[N+](=O)[O-])c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,5.32
87661,COc1cc2c(Nc3ccc(OCCn4ccnc4[N+](=O)[O-])c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,5.58
87649,COc1cc2c(Nc3ccc(OCCn4ccnc4[N+](=O)[O-])cc3)ncnc2cc1OCCCN1CCOCC1,4.84
35093,COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,5.86
22007,COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1OCCCn1ccnn1,5.48
32355,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.59
39938,COc1cc2c(Nc3cccc(C#N)c3F)ncnc2cc1OC/C=C/CN1CCCC1,6.1
19879,COc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCO,8.3
39941,COc1cc2c(Nc3cccc(C)c3F)ncnc2cc1OCC1CCN(C)CC1,6.0
39936,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC/C=C/CN1CCCC1,7.05
7728,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC1CCN(C(=O)CCO)CC1,7.28
7680,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC1CCN(C(=O)CO)CC1,7.52
44853,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC1CCN(C(=O)Cc2cc(C)no2)CC1,7.82
44856,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC1CCN(C(=O)c2cccnc2)CC1,7.37
39930,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCCN1CCN(C)CC1,7.12
10187,COc1cc2c(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(C)c3)ncnc2cc1OCCCN1CCCCC1,5.64
10188,COc1cc2c(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(Cl)c3)ncnc2cc1OCCCN1CCCCC1,5.71
10186,COc1cc2c(Oc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)ncnc2cc1OCCCN1CCCCC1,5.01
26334,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,5.68
16600,COc1cc2c(c(OC)c1)C(=O)N(c1cccc(C(=O)N3CCCCC3)c1)CC2,5.91
19470,COc1cc2c(cc1O)C[C@@H]1c3c(cc(O)c(OC)c3-2)CCN1C,3.7
48298,COc1cc2c(cc1OC)C(=NO)C(=Cc1cc(OC)c(OC)c(OC)c1Br)CC2,5.08
77511,COc1cc2c(cc1OC)Oc1ncnc(Nc3cc(Cl)ccc3F)c1NC2,5.41
1539,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,6.16
54370,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)cc3)c1NC2,5.12
54381,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)cc3Cl)c1N=C2,5.33
77281,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ccccc4c3)c1NC2,5.64
21714,COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,6.33
54364,COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(C)c3)c1NC2,5.36
77278,COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(F)c(Cl)c3)c1NC2,5.21
77265,COc1cc2c(cc1OC)Oc1ncnc(Oc3cccc(Br)c3)c1NC2,5.74
77261,COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Cl)c3)c1NC2,5.62
40490,COc1cc2c(cc1OC1CCN(C)CC1)CNc1c(Nc3ccc(Br)c(C)c3)ncnc1O2,6.74
54233,COc1cc2c(cc1OCCCN1CCOCC1)CNc1c(Nc3cccc(Cl)c3F)ncnc1O2,7.3
40488,COc1cc2c(cc1O[C@H]1CCN(C)C1)CNc1c(Nc3ccc(C)c(Br)c3)ncnc1O2,5.2
49581,COc1cc2cnnc(Nc3ccc(Cl)cc3F)c2cc1OC,6.7
86035,COc1cc2nc(C)nc(NC(C)c3cccc(Oc4ccccc4)c3)c2cc1OC,11.59
54094,COc1cc2nc(C)nc(N[C@H](C)c3cccc(Oc4ccccc4)c3)c2cc1OC,12.47
5631,COc1cc2nc(Cl)nc(Nc3ccc(C)cc3)c2cc1OC,4.8
41340,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4cc(C)on4)cc3)c2cc1OC,8.7
41339,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2cc1OC,9.89
34703,COc1cc2nc(Cl)nc(Nc3cccc(Cl)c3)c2cc1OC,5.55
67857,COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,6.33
16777,COc1cc2nc(NC(=O)c3cc(C)nc(C)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c2cc1Cl,5.27
16776,COc1cc2nc(NC(=O)c3ccnc(C)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c2cc1Cl,5.38
19434,COc1cc2ncc(C#N)c(Nc3cc(Cl)c(O)c(Cl)c3)c2cc1OC,5.5
77586,COc1cc2ncc(C#N)c(Nc3cc(Cl)ccc3O)c2cc1OC,4.77
35977,COc1cc2ncc(C#N)c(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,5.82
19578,COc1cc2ncc(C#N)c(Nc3ccc(-n4ccnc4)c(Cl)c3)c2cc1N,5.38
21630,COc1cc2ncc(C#N)c(Nc3ccc(-n4ccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.99
76967,COc1cc2ncc(C#N)c(Nc3ccc(Br)c(C)c3)c2cc1OC,6.21
76955,COc1cc2ncc(C#N)c(Nc3ccc(Br)cc3)c2cc1OC,5.18
76961,COc1cc2ncc(C#N)c(Nc3ccc(C(C)C)cc3)c2cc1OC,6.64
18119,COc1cc2ncc(C#N)c(Nc3ccc(C)c(Br)c3)c2cc1OC,5.75
68079,COc1cc2ncc(C#N)c(Nc3ccc(C)c(Cl)c3)c2cc1OC,5.83
18062,COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC,5.56
33024,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC,4.86
23147,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,8.82
23231,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,6.52
39839,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Br)c3)c2cc1NC(=O)C/C=C/N1CCOCC1,6.52
84762,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=S)SCCC1OCCO1,5.52
16991,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(=O)CCC(=O)CCC(=O)CC1,8.15
70396,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC(CO)C1,7.82
68896,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1CO,6.0
68898,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(CCO)CC1,7.59
68881,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCSCC1,6.3
68902,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C[n+]1cscc1C,7.0
16150,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCC(CO)C1,7.82
16151,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1CO,6.0
16153,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CC[n+]1cscc1C,7.0
21410,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,6.27
18089,COc1cc2ncc(C#N)c(Nc3ccc(F)cc3)c2cc1OC,4.32
2356,COc1cc2ncc(C#N)c(Nc3ccc(N(Cc4cccnc4)C(C)=O)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.96
2349,COc1cc2ncc(C#N)c(Nc3ccc(N(Cc4cccnc4)C(C)=O)c(Cl)c3)c2cc1NC(C)=O,5.15
2345,COc1cc2ncc(C#N)c(Nc3ccc(N(Cc4cccnc4)C(C)=O)c(Cl)c3)c2cc1[N+](=O)[O-],5.5
21941,COc1cc2ncc(C#N)c(Nc3ccc(NCc4cccnc4)c(Cl)c3)c2cc1[N+](=O)[O-],5.46
18148,COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC,5.04
84761,COc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1CNC(=S)SCCC1OCCO1,5.68
19920,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.49
45055,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)CC(CN(C)C)N(C)C,5.32
6931,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nc5ccccc5c(=O)[nH]4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.26
18281,COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncc(-c5ccccc5)s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.89
68298,COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.39
19590,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1N,5.16
19640,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.44
19631,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1[N+](=O)[O-],5.67
19600,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1N,5.83
36220,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.51
