,SMILES_NS,pIC50
11,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.3767507096021
302,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CC(=O)N(C)C,6.302770657240282
147,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,8.275724130399212
347,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C(C)=O,6.4139756176130245
161,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCO,6.71602071576152
506,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(CCN(C)C)C1,7.838631997765026
278,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(CN(C)C)C1,7.935542010773082
295,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(N(C)C)C1,7.866461091629782
299,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCC(CN(C)C)C1,8.397940008672037
424,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCN(C)CC1,7.191789027075778
294,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCNC(=O)C1,6.368860749743189
315,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(C)c4ccccc43)n2)c(OC)cc1N(C)CCN(C)C,6.731422028117157
12,C=CC(=O)Nc1cc(Nc2ncnc(-c3cn(C)c4ccccc34)c2F)c(OC)cc1N(C)CCN(C)C,8.00436480540245
45,C=CC(=O)Nc1cc(Nc2ncnc(-c3cn(C)c4ccccc34)c2OC)c(OC)cc1N(C)CCN(C)C,7.255707016877324
659,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,9.292429823902063
660,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,9.397940008672036
87,C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,7.774690718274137
324,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C(C)(C)C)ccn2)c1,7.795880017344075
