ID,SMILES_NS,y1,y2,y3,y4
CHEMBL343352,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,,8.392223396258307,,
CHEMBL4091166,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,,6.879097182385473,,
CHEMBL4088200,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,,6.627824713884936,,
CHEMBL4082840,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,,6.757210190521324,,
CHEMBL4094174,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(CCCCC1)OO2,,6.950007143079858,,
CHEMBL4094823,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,,7.310691140876379,,
CHEMBL4067373,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,,6.427476902150362,,
CHEMBL4063301,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCCCC1,,8.15720360482442,,
CHEMBL4284413,O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,,7.619788758288394,,
CHEMBL4091569,OCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,,8.958607314841775,,
CHEMBL4213082,C=CC(=O)Nc1ccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)cc1,,,5.549750891680639,
CHEMBL4210237,C=CC(=O)Nc1ccccc1Oc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,,,5.074687908500351,
CHEMBL4205469,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1,,,5.132532512140949,
CHEMBL4204354,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=C=S)cc2)n1,,,5.043831569524636,
CHEMBL4216025,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=[N+]=[N-])cc2)n1,,,5.010550182333308,
CHEMBL4216551,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)/C=C/CN(C)C)cc2)n1,,,5.09312646527793,
CHEMBL4217686,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1,,,5.213248577854438,
CHEMBL4209119,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1,,,5.962573502059376,
CHEMBL4214040,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1,,,5.97469413473523,
CHEMBL4211573,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,,,5.568636235841012,
CHEMBL4203804,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1,,,5.511449283499555,
CHEMBL4208167,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc([N+](=O)[O-])cc2)n1,,,5.028724151261895,
CHEMBL4210744,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1,,,5.187755303199631,
CHEMBL4218052,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=C=S)c2)n1,,,5.251037138743839,
CHEMBL4214620,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=[N+]=[N-])c2)n1,,,5.129011186239425,
CHEMBL4202955,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/CN(C)C)c2)n1,,,5.300162274132754,
CHEMBL4215164,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCO)c2)n1,,,5.798602875679549,
CHEMBL4204937,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCOCc3ccccc3)c2)n1,,,5.85078088734462,
CHEMBL4207305,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CO)c2)n1,,,5.823908740944319,
CHEMBL4202413,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)COCc3ccccc3)c2)n1,,,5.5934598195660445,
CHEMBL3425671,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,,,5.485452247339714,
CHEMBL4205869,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc([N+](=O)[O-])c2)n1,,,5.052076380168273,
CHEMBL4216784,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1,,,5.7447274948966935,
CHEMBL4204596,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N=C=S)n1,,,5.739928612014925,
CHEMBL4203110,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N=[N+]=[N-])n1,,,6.638272163982407,
CHEMBL4202780,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)/C=C/CN(C)C)n1,,,5.216811308924743,
CHEMBL4208712,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1,,,6.187086643357144,
CHEMBL4218320,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1,,,5.703334809738469,
CHEMBL4212450,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CO)n1,,,6.698970004336019,
CHEMBL4215496,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1,,,6.4089353929735005,
CHEMBL4216265,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1,,,5.375717904164332,
CHEMBL4211322,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2[N+](=O)[O-])n1,,,5.11975822410452,
CHEMBL4165267,C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1,,,,6.71669877129645
CHEMBL4068839,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,,,,8.275724130399212
CHEMBL569880,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,,,,7.958607314841775
CHEMBL571040,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,,,,7.619788758288394
CHEMBL4072392,CC(=O)c1ccccc1-n1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,,,,6.142667503568731
CHEMBL4162882,CC/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1OC,,,,6.730487055782083
CHEMBL4162530,CCC/C=C/C(=O)Nc1cc2c(N3CCCc4ccccc43)ncnc2cc1OC,,,,6.790484985457369
CHEMBL4168254,CN(C)C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1,,,,7.585026652029182
CHEMBL4176787,COc1cc2ncnc(N3CCCc4ccccc43)c2cc1NC(=O)/C=C/CN(C)C,,,,6.97061622231479
CHEMBL4172718,COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCC(CO)CC1,,,,7.67778070526608
CHEMBL4165894,COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCCC1,,,,7.468521082957745
CHEMBL4161396,COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCCCC1,,,,6.939302159646388
CHEMBL4103440,COc1ccc(-c2nnc(-n3c(-c4ccccc4)nc4cc(Cl)ccc4c3=O)s2)cc1,,,,7.67778070526608
CHEMBL4083467,Cc1nnc(-n2c(-c3ccccc3)nc3cc(Cl)ccc3c2=O)s1,,,,4.916497380169733
CHEMBL4074248,NCCn1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,,,,6.542118103266008
CHEMBL4077349,O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc(Br)cc1,,,,6.107905397309519
CHEMBL4060821,O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2)s1,,,,5.950781977329818
CHEMBL4079183,O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(C2CC2)s1,,,,6.991399828238082
CHEMBL4083815,O=c1c2ccccc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2Cl)s1,,,,5.140861702705469
