ID,SMILES_NS,y1,y2,y3,y4,y5
23262485,COc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1CNC(=S)SCCC1OCCO1,5.68,,,,
11737912,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.49,,,,
24262394,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)CC(CN(C)C)N(C)C,5.32,,,,
11737949,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nc5ccccc5c(=O)[nH]4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.26,,,,
9974074,COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncc(-c5ccccc5)s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.89,,,,
9969816,COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.39,,,,
9956410,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1N,5.16,,,,
9969741,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.44,,,,
9959838,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1[N+](=O)[O-],5.67,,,,
9956531,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1N,5.83,,,,
9969857,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.51,,,,
9956726,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1[N+](=O)[O-],6.5,,,,
11737235,COc1cc2ncc(C#N)c(Nc3ccc4[nH]ccc4c3)c2cc1OC,8.02,,,,
11737273,COc1cc2ncc(C#N)c(Nc3ccc4[nH]ncc4c3)c2cc1OC,6.82,,,,
9296910,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,11.1,,,,
9298178,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,11.1,,,,
8788934,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,8.12,,,,
8793070,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3C)c2cc1OC,6.08,,,,
8792059,COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC,5.78,,,,
8791708,COc1cc2ncc(C#N)c(Nc3cccc(C(C)=O)c3)c2cc1OC,5.13,,,,
8789461,COc1cc2ncc(C#N)c(Nc3cccc(C(C)C)c3)c2cc1OC,4.21,,,,
8795272,COc1cc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2cc1OC,5.84,,,,
8795343,COc1cc2ncc(C#N)c(Nc3cccc(C(N)=O)c3)c2cc1OC,5.11,,,,
8786957,COc1cc2ncc(C#N)c(Nc3cccc(Cl)c3)c2cc1OC,6.74,,,,
8788991,COc1cc2ncc(C#N)c(Nc3cccc(F)c3)c2cc1OC,6.13,,,,
8810909,COc1cc2ncc(C#N)c(Nc3cccc(N(C)C)c3)c2cc1OC,6.07,,,,
8788929,COc1cc2ncc(C#N)c(Nc3cccc(N)c3)c2cc1OC,6.09,,,,
8792087,COc1cc2ncc(C#N)c(Nc3cccc(N=[N+]=[N-])c3)c2cc1OC,5.66,,,,
8795342,COc1cc2ncc(C#N)c(Nc3cccc(NC(C)=O)c3)c2cc1OC,4.16,,,,
8788992,COc1cc2ncc(C#N)c(Nc3cccc(O)c3)c2cc1OC,5.2,,,,
8809673,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,6.12,,,,
8791090,COc1cc2ncc(C#N)c(Nc3cccc([N+](=O)[O-])c3)c2cc1OC,6.06,,,,
8789142,COc1cc2ncc(C#N)c(Nc3ccccc3Br)c2cc1OC,5.38,,,,
8789165,COc1cc2ncc(C#N)c(Nc3ccccc3C(C)C)c2cc1OC,6.44,,,,
13840163,COc1cc2ncc(C#N)c(Sc3ccc(Br)cc3)c2cc1OC,5.3,,,,
8792551,COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC,4.47,,,,
8794454,COc1cc2ncc(C(N)=O)c(Nc3cccc(Br)c3)c2cc1OC,4.82,,,,
8786958,COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC,5.47,,,,
7935069,COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,6.43,,,,
7944512,COc1cc2nccc(Oc3c(OC)cccc3OC)c2cc1OC,4.09,,,,
9709902,COc1cc2nccc(Oc3ccc(Br)cc3)c2cc1OC,4.7,,,,
9730976,COc1cc2nccc(Oc3ccc(C(=O)Nc4ccc(C(C)(C)C)cc4)cc3)c2cc1OC,4.52,,,,
9730210,COc1cc2nccc(Oc3ccc(C(=O)c4ccc(Cl)c(Cl)c4)cc3)c2cc1OC,4.51,,,,
9725824,COc1cc2nccc(Oc3ccc(C(=O)c4ccc(F)cc4)cc3)c2cc1OC,4.12,,,,
9725063,COc1cc2nccc(Oc3ccc(C(=O)c4cccc(C)c4)cc3)c2cc1OC,4.02,,,,
9725326,COc1cc2nccc(Oc3ccc(C(=O)c4cccc(F)c4)cc3)c2cc1OC,4.55,,,,
9731803,COc1cc2nccc(Oc3ccc(C(=O)c4ccccc4C(F)(F)F)cc3)c2cc1OC,4.68,,,,
9724777,COc1cc2nccc(Oc3ccc(C(=O)c4ccccc4C)cc3)c2cc1OC,4.37,,,,
9731274,COc1cc2nccc(Oc3ccc(N(C)C(=O)c4ccc(C(C)(C)C)cc4)cc3)c2cc1OC,5.22,,,,
9729587,COc1cc2nccc(Oc3ccc(NC(=O)c4ccc(Br)cc4)cc3)c2cc1OC,4.32,,,,
9733830,COc1cc2nccc(Oc3ccc(NC(=O)c4ccc(C(F)(F)F)cc4)cc3)c2cc1OC,4.03,,,,
7935070,COc1cc2nccc(Oc3cccc(Br)c3)c2cc1OC,5.6,,,,
9720874,COc1cc2nccc(Oc3cccc(C(=O)c4ccccc4)c3)c2cc1OC,4.05,,,,
25451047,COc1cc2nccc(Oc3cccc(C(=O)c4cccs4)c3)c2cc1OC,4.8,,,,
7935767,COc1cc2nccc(Oc3cccc(F)c3)c2cc1OC,4.62,,,,
7935742,COc1cc2nccc(Oc3cccc(N)c3)c2cc1OC,4.4,,,,
9730298,COc1cc2nccc(Oc3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3)c2cc1OC,6.19,,,,
7935752,COc1cc2nccc(Oc3cccc(O)c3)c2cc1OC,4.72,,,,
7942196,COc1cc2nccc(Oc3cccc([N+](=O)[O-])c3)c2cc1OC,4.46,,,,
7941018,COc1cc2nccc(Oc3ccccc3OC)c2cc1OC,4.04,,,,
15886530,COc1cc2ncnc(-c3c[nH]c4cc(F)c(C)cc34)c2cc1OC,6.27,,,,
12681516,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC,6.68,,,,
12681786,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCCN1CCOCC1,6.48,,,,
12681486,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC,6.88,,,,
15868389,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OCCCN1CCOCC1,6.88,,,,
11292817,COc1cc2ncnc(/C=C/CCc3ccccc3)c2cc1OC,8.4,,,,
11292796,COc1cc2ncnc(C#CC(C)(C)Cc3ccccc3)c2cc1OC,7.89,,,,
11292795,COc1cc2ncnc(C#CC(C)(C)N(C)c3ccccc3)c2cc1OC,7.1,,,,
11292803,COc1cc2ncnc(C#CC(C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OC,7.48,,,,
11292800,COc1cc2ncnc(C#CC(C)(O)Cc3ccccc3)c2cc1OC,8.05,,,,
11292823,COc1cc2ncnc(C#CCCc3ccccc3)c2cc1OC,7.85,,,,
11256382,COc1cc2ncnc(C#Cc3ccccc3)c2cc1OC,5.25,,,,
11292797,COc1cc2ncnc(C#Cc3ccccc3-c3ccccc3)c2cc1OC,7.59,,,,
4698135,COc1cc2ncnc(Cc3ccccc3)c2cc1OC,6.46,,,,
8171322,COc1cc2ncnc(N(C)c3ccc(C)cc3)c2cc1OC,5.4,,,,
7440433,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,6.82,,,,
8171307,COc1cc2ncnc(N(C)c3cccc(C)c3)c2cc1OC,4.92,,,,
8171311,COc1cc2ncnc(N(C)c3cccc(Cl)c3)c2cc1OC,7.0,,,,
8149587,COc1cc2ncnc(N(C)c3ccccc3)c2cc1OC,6.7,,,,
13732770,COc1cc2ncnc(NC(CO)c3ccccc3)c2cc1OC,7.62,,,,
13733582,COc1cc2ncnc(NC(COC(C)=O)c3ccccc3)c2cc1OC,7.09,,,,
7942007,COc1cc2ncnc(NC3CCc4ccccc43)c2cc1OC,6.04,,,,
7937461,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,6.77,,,,
8169940,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,8.4,,,,
7943342,COc1cc2ncnc(NNc3ccc(F)c(Cl)c3)c2cc1OC,6.37,,,,
13733207,COc1cc2ncnc(N[C@H](CO)c3ccccc3)c2cc1OC,7.62,,,,
24536852,COc1cc2ncnc(N[C@H](COC(C)=O)c3ccccc3)c2cc1OC,7.09,,,,
7439670,COc1cc2ncnc(Nc3cc(Br)cc(Br)c3)c2cc1OC,6.95,,,,
8348014,COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC,9.7,,,,
8352454,COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3[18F])c2cc1OC,9.68,,,,
7597798,COc1cc2ncnc(Nc3cc(Cl)cc(Cl)c3)c2cc1OC,5.4,,,,
8350657,COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC,6.7,,,,
8174950,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,6.3,,,,
7942609,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,6.18,,,,
7453766,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,10.14,,,,
7436977,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,9.02,,,,
32979142,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OCCCN1CCNCCNCC1,6.25,,,,
33866119,COc1cc2ncnc(Nc3ccc(C#N)cc3F)c2cc1OCCCN1CCNCCNCC1,4.9,,,,
13600092,COc1cc2ncnc(Nc3ccc(C(=O)c4ccccc4)c(Cl)c3)c2cc1OC,7.52,,,,
15004632,COc1cc2ncnc(Nc3ccc(Cc4ccccc4)c(Cl)c3)c2cc1OC,7.0,,,,
29874223,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,7.54,,,,
32979145,COc1cc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2cc1OCCCN1CCNCCNCC1,5.53,,,,
32979151,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OCCCN1CCNCCNCC1,5.39,,,,
32979143,COc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2cc1OCCCN1CCNCCNCC1,5.97,,,,
11806599,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1/C=C/C(C)(C)N1CCN(C)CC1,9.09,,,,
11806646,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(C)(C)N1CCN(CC(C)C)CC1,8.1,,,,
11806604,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(C)(C)N1CCNCC1,8.8,,,,
12215475,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(=O)NCC#N,4.19,,,,
26428465,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,6.26,,,,
26428472,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,6.17,,,,
26428480,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1,5.09,,,,
26428473,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCCCC1,5.68,,,,
26428481,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCOCC1,5.54,,,,
12400162,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(F)CC1,7.74,,,,
12400171,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC(F)C1,7.34,,,,
12400147,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,8.24,,,,
12400178,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCCC1,7.92,,,,
7940859,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,8.05,,,,
14576165,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCCOC1,9.16,,,,
15500565,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C#N)CC1,9.7,,,,
12223310,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C(=O)N2CCOCC2)CC1,9.15,,,,
14574226,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,8.8,,,,
26379961,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(NS(C)(=O)=O)CC1,9.05,,,,
24199159,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(S(=O)(=O)N2CCOCC2)CC1,10.0,,,,
15491581,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCNCC1,9.66,,,,
15500543,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCOCC1,9.92,,,,
8941988,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN,8.22,,,,
13595585,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN1CCOCC1,7.17,,,,
13590414,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1(C)COC1,7.66,,,,
13593057,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1(C)COCOC1,7.15,,,,
13589819,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1COCO1,7.82,,,,
13592289,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC1OCCCO1,8.3,,,,
13592540,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC1OCCO1,7.4,,,,
8939741,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,7.31,,,,
8948485,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,7.15,,,,
32979137,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,5.88,,,,
8949523,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,10.0,,,,
8942185,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1,7.1,,,,
8938432,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,8.15,,,,
8950214,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(CCO)CCO,7.46,,,,
8945863,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,7.06,,,,
8948741,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCCC1,7.01,,,,
8946970,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCOCC1,7.7,,,,
8942088,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C,7.0,,,,
8945681,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN(C)C,8.7,,,,
8939457,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1,7.18,,,,
8950983,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN1CCOCC1,7.02,,,,
8950982,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@H](O)CN1CCOCC1,7.17,,,,
15500531,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@@H]1CCOC1,8.96,,,,
24199152,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CCOC1,9.89,,,,
26306888,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@@H](N(C)C(=O)N2CCOCC2)CC1,8.0,,,,
24199153,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@@H](NC(=O)OC(C)(C)C)CC1,8.7,,,,
24199172,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@@H](NS(=O)(=O)CCCN2CCOCC2)CC1,9.39,,,,
24199158,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@@H](NS(C)(=O)=O)CC1,9.05,,,,
24199165,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@H](NC(=O)N2CCOCC2)CC1,9.52,,,,
21941910,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@H](NS(C)(=O)=O)CC1,9.85,,,,
13589092,COc1cc2ncnc(Nc3ccc(F)c(F)c3)c2cc1OCCCN(C)C,6.57,,,,
13595947,COc1cc2ncnc(Nc3ccc(F)c(F)c3)c2cc1OCCCN1CCOCC1,6.28,,,,
8333935,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC,7.12,,,,
13590000,COc1cc2ncnc(Nc3ccc(F)cc3F)c2cc1OCCCN(C)C,6.32,,,,
28783852,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,5.11,,,,
22307539,COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)c(C)c3)c2cc1OC,5.24,,,,
22307530,COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)cc3)c2cc1OC,5.32,,,,
8154591,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,6.39,,,,
11041066,COc1cc2ncnc(Nc3ccc(OC4CCN(C(=O)Nc5c(F)cccc5F)CC4)c(C)c3)c2cc1OC,5.81,,,,
34941314,COc1cc2ncnc(Nc3ccc(OCCCn4ccnc4[N+](=O)[O-])c(Cl)c3)c2cc1OCCCN1CCOCC1,5.44,,,,
35312255,COc1cc2ncnc(Nc3ccc(OCCn4ccnc4[N+](=O)[O-])c(Cl)c3)c2cc1OCCCN1CCOCC1,5.96,,,,
35312256,COc1cc2ncnc(Nc3ccc(OCCn4ccnc4[N+](=O)[O-])cc3)c2cc1OCCCN1CCOCC1,5.25,,,,
22173908,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)N1C[C@@H]2CCN(C)[C@@H]2C1,7.8,,,,
22173907,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)N1C[C@H]2CCN(C)[C@H]2C1,7.36,,,,
32979144,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,6.35,,,,
15004578,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,7.4,,,,
13595067,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OCCCN(C)C,7.18,,,,
13598467,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OCCCN1CCOCC1,6.35,,,,
11041071,COc1cc2ncnc(Nc3ccc(Oc4ccc(C(=O)NCC(C)(C)C)cc4)c(C)c3)c2cc1OC,6.51,,,,
19063064,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)c(OC)c3)c2cc1NC(=O)C=C1CCNCC1,6.05,,,,
13588486,COc1cc2ncnc(Nc3ccc(Sc4ccccc4)c(Cl)c3)c2cc1OC,7.1,,,,
15004557,COc1cc2ncnc(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1OC,8.15,,,,
13775286,COc1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2cc1OC,9.0,,,,
8161066,COc1cc2ncnc(Nc3ccc4c(c3)CCC4)c2cc1OC,6.85,,,,
22173910,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2cc1NC(=O)N1C[C@@H]2CCN(C)[C@@H]2C1,6.36,,,,
22173909,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2cc1NC(=O)N1C[C@H]2CCN(C)[C@H]2C1,6.73,,,,
13583894,COc1cc2ncnc(Nc3ccc4ccccc4c3)c2cc1OC,7.3,,,,
7442141,COc1cc2ncnc(Nc3cccc(Br)c3)c2c(OC)c1OC,9.17,,,,
7466735,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,8.42,,,,
7384032,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,10.7,,,,
32979141,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCN1CCNCCNCC1,5.63,,,,
13838384,COc1cc2ncnc(Nc3cccc(C#N)c3)c2cc1OC,6.7,,,,
7441934,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,9.62,,,,
32979146,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OCCCN1CCNCCNCC1,5.81,,,,
9639285,COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,8.3,,,,
7437034,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,9.51,,,,
12365711,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(S(C)(=O)=O)CC1,5.05,,,,
10392313,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,4.64,,,,
10389020,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,4.28,,,,
12215196,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CSC[C@H]1C(N)=O,4.7,,,,
27160017,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)CC1C,8.4,,,,
27160014,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@@H]1C,8.1,,,,
27160013,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,8.13,,,,
12197476,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)CO)CC1,8.52,,,,
12223510,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)OCCN2CCCC2)CC1,8.4,,,,
24187382,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)c2ccccn2)CC1,7.85,,,,
12223596,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(=O)NCCN2CCCC2)CC1,8.52,,,,
12251220,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1O[C@@H]1C[C@@H](C(=O)NCCC#N)N(C)C1,7.92,,,,
25955573,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1O[C@H]1CC[C@]2(CC1)NCCN(C)C2=O,8.7,,,,
12251276,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1O[C@H]1C[C@H](C(=O)NCCNC(C)=O)N(C)C1,8.1,,,,
12251277,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1O[C@H]1C[C@H](C(=O)N[C@H]2COC[C@@H]2O)N(C)C1,8.0,,,,
7437033,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,8.42,,,,
7452702,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,9.05,,,,
32979150,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCCCN1CCNCCNCC1,4.58,,,,
34941326,COc1cc2ncnc(Nc3cccc(OCCn4ccnc4[N+](=O)[O-])c3)c2cc1OCCCN1CCOCC1,4.52,,,,
13584016,COc1cc2ncnc(Nc3cccc4ccccc34)c2cc1OC,8.0,,,,
11553827,COc1cc2ncnc(Nc3cccc4ncccc34)c2cc1OC,7.22,,,,
676440,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,7.54,,,,
7453378,COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC,6.89,,,,
7944157,COc1cc2ncnc(Nc3cnc4ccccc4n3)c2cc1OC,6.11,,,,
7943650,COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,8.19,,,,
7943655,COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,6.7,,,,
7937054,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,7.15,,,,
8151288,COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC,7.7,,,,
8151289,COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,8.0,,,,
8505828,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC,6.35,,,,
14082020,COc1ccc(-c2[nH]c3ncnc(Nc4cccc(Cl)c4)c3c2C)cc1,6.37,,,,
277879,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,3.85,,,,
13820965,COc1ccc(-c2cc3c(Nc4cccc(Cl)c4)ncnc3[nH]2)cc1,7.82,,,,
26917566,COc1ccc(-c2ccccc2)cc1N1CC(=O)CS1(=O)=O,5.6,,,,
278107,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,4.04,,,,
7829505,COc1ccc(-c2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.02,,,,
11730115,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,5.2,,,,
11729571,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,5.37,,,,
11730105,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,5.66,,,,
11729581,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.52,,,,
11730186,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,6.57,,,,
11730173,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.36,,,,
11730200,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,5.48,,,,
11730202,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,4.9,,,,
